time,V
2985.03,2.56E-01
2985.54,2.56E-01
2986.05,2.56E-01
2986.56,2.56E-01
2987.07,2.56E-01
2987.58,2.56E-01
2988.09,2.56E-01
2988.6,2.56E-01
2989.11,2.56E-01
2989.62,2.56E-01
2990.13,2.56E-01
2990.64,2.56E-01
2991.15,2.56E-01
2991.66,2.56E-01
2992.17,2.56E-01
2992.68,2.56E-01
2993.19,2.56E-01
2993.7,2.56E-01
2994.21,2.56E-01
2994.72,2.56E-01
2995.23,2.56E-01
2995.74,2.56E-01
2996.25,2.56E-01
2996.76,2.56E-01
2997.27,2.56E-01
2997.78,2.56E-01
2998.29,2.56E-01
2998.8,2.56E-01
2999.31,2.56E-01
2999.82,2.56E-01
3000.33,2.56E-01
3000.84,2.56E-01
3001.35,2.56E-01
3001.86,2.56E-01
3002.37,2.56E-01
3002.88,2.56E-01
3003.39,2.56E-01
3003.9,2.56E-01
3004.41,2.56E-01
3004.92,2.56E-01
3005.43,2.56E-01
3005.94,2.56E-01
3006.45,2.56E-01
3006.96,2.56E-01
3007.47,2.56E-01
3007.98,2.55E-01
3008.49,2.55E-01
3009,2.55E-01
3009.51,2.55E-01
3010.02,2.55E-01
3010.53,2.55E-01
3011.04,2.55E-01
3011.55,2.55E-01
3012.06,2.55E-01
3012.57,2.55E-01
3013.08,2.55E-01
3013.59,2.55E-01
3014.1,2.55E-01
3014.61,2.55E-01
3015.12,2.55E-01
3015.63,2.55E-01
3016.14,2.55E-01
3016.65,2.55E-01
3017.16,2.55E-01
3017.67,2.55E-01
3018.18,2.55E-01
3018.69,2.55E-01
3019.2,2.55E-01
3019.71,2.55E-01
3020.22,2.55E-01
3020.73,2.55E-01
3021.24,2.55E-01
3021.75,2.55E-01
3022.26,2.55E-01
3022.77,2.55E-01
3023.28,2.55E-01
3023.79,2.55E-01
3024.3,2.55E-01
3024.81,2.55E-01
3025.32,2.55E-01
3025.83,2.55E-01
3026.34,2.55E-01
3026.85,2.55E-01
3027.36,2.55E-01
3027.87,2.55E-01
3028.38,2.55E-01
3028.89,2.55E-01
3029.4,2.55E-01
3029.91,2.55E-01
3030.42,2.55E-01
3030.93,2.55E-01
3031.44,2.55E-01
3031.95,2.54E-01
3032.46,2.54E-01
3032.97,2.54E-01
3033.48,2.54E-01
3033.99,2.54E-01
3034.5,2.54E-01
3035.01,2.54E-01
3035.52,2.54E-01
3036.03,2.54E-01
3036.54,2.54E-01
3037.05,2.54E-01
3037.56,2.54E-01
3038.07,2.54E-01
3038.58,2.54E-01
3039.09,2.54E-01
3039.6,2.54E-01
3040.11,2.54E-01
3040.62,2.54E-01
3041.13,2.54E-01
3041.64,2.54E-01
3042.15,2.54E-01
3042.66,2.54E-01
3043.17,2.54E-01
3043.68,2.54E-01
3044.19,2.54E-01
3044.7,2.54E-01
3045.21,2.54E-01
3045.72,2.54E-01
3046.23,2.54E-01
3046.74,2.54E-01
3047.25,2.54E-01
3047.76,2.54E-01
3048.27,2.54E-01
3048.78,2.54E-01
3049.29,2.54E-01
3049.8,2.54E-01
3050.31,2.54E-01
3050.82,2.54E-01
3051.33,2.54E-01
3051.84,2.54E-01
3052.35,2.54E-01
3052.86,2.54E-01
3053.37,2.54E-01
3053.88,2.54E-01
3054.39,2.54E-01
3054.9,2.54E-01
3055.41,2.54E-01
3055.92,2.54E-01
3056.43,2.54E-01
3056.94,2.54E-01
3057.45,2.54E-01
3057.96,2.54E-01
3058.47,2.53E-01
3058.98,2.53E-01
3059.49,2.53E-01
3060,2.53E-01
3060.51,2.53E-01
3061.02,2.53E-01
3061.53,2.53E-01
3062.04,2.53E-01
3062.55,2.53E-01
3063.06,2.53E-01
3063.57,2.53E-01
3064.08,2.53E-01
3064.59,2.53E-01
3065.1,2.53E-01
3065.61,2.53E-01
3066.12,2.53E-01
3066.63,2.53E-01
3067.14,2.53E-01
3067.65,2.53E-01
3068.16,2.53E-01
3068.67,2.53E-01
3069.18,2.53E-01
3069.69,2.53E-01
3070.2,2.53E-01
3070.71,2.53E-01
3071.22,2.53E-01
3071.73,2.53E-01
3072.24,2.53E-01
3072.75,2.53E-01
3073.26,2.53E-01
3073.77,2.53E-01
3074.28,2.53E-01
3074.79,2.53E-01
3075.3,2.53E-01
3075.81,2.53E-01
3076.32,2.53E-01
3076.83,2.53E-01
3077.34,2.53E-01
3077.85,2.53E-01
3078.36,2.53E-01
3078.87,2.53E-01
3079.38,2.53E-01
3079.89,2.53E-01
3080.4,2.53E-01
3080.91,2.53E-01
3081.42,2.53E-01
3081.93,2.53E-01
3082.44,2.53E-01
3082.95,2.53E-01
3083.46,2.53E-01
3083.97,2.53E-01
3084.48,2.53E-01
3084.99,2.53E-01
3085.5,2.53E-01
3086.01,2.53E-01
3086.52,2.53E-01
3087.03,2.52E-01
3087.54,2.52E-01
3088.05,2.52E-01
3088.56,2.52E-01
3089.07,2.52E-01
3089.58,2.52E-01
3090.09,2.52E-01
3090.6,2.52E-01
3091.11,2.52E-01
3091.62,2.52E-01
3092.13,2.52E-01
3092.64,2.52E-01
3093.15,2.52E-01
3093.66,2.52E-01
3094.17,2.52E-01
3094.68,2.52E-01
3095.19,2.52E-01
3095.7,2.52E-01
3096.21,2.52E-01
3096.72,2.52E-01
3097.23,2.52E-01
3097.74,2.52E-01
3098.25,2.52E-01
3098.76,2.52E-01
3099.27,2.52E-01
3099.78,2.52E-01
3100.29,2.52E-01
3100.8,2.52E-01
3101.31,2.52E-01
3101.82,2.52E-01
3102.33,2.52E-01
3102.84,2.52E-01
3103.35,2.52E-01
3103.86,2.52E-01
3104.37,2.52E-01
3104.88,2.52E-01
3105.39,2.52E-01
3105.9,2.52E-01
3106.41,2.52E-01
3106.92,2.52E-01
3107.43,2.52E-01
3107.94,2.52E-01
3108.45,2.52E-01
3108.96,2.52E-01
3109.47,2.52E-01
3109.98,2.52E-01
3110.49,2.52E-01
3111,2.52E-01
3111.51,2.52E-01
3112.02,2.51E-01
3112.53,2.51E-01
3113.04,2.51E-01
3113.55,2.51E-01
3114.06,2.51E-01
3114.57,2.51E-01
3115.08,2.51E-01
3115.59,2.51E-01
3116.1,2.51E-01
3116.61,2.51E-01
3117.12,2.51E-01
3117.63,2.51E-01
3118.14,2.51E-01
3118.65,2.51E-01
3119.16,2.51E-01
3119.67,2.51E-01
3120.18,2.51E-01
3120.69,2.51E-01
3121.2,2.51E-01
3121.71,2.51E-01
3122.22,2.51E-01
3122.73,2.51E-01
3123.24,2.51E-01
3123.75,2.51E-01
3124.26,2.51E-01
3124.77,2.51E-01
3125.28,2.51E-01
3125.79,2.51E-01
3126.3,2.51E-01
3126.81,2.51E-01
3127.32,2.51E-01
3127.83,2.51E-01
3128.34,2.51E-01
3128.85,2.51E-01
3129.36,2.51E-01
3129.87,2.51E-01
3130.38,2.51E-01
3130.89,2.51E-01
3131.4,2.51E-01
3131.91,2.51E-01
3132.42,2.51E-01
3132.93,2.51E-01
3133.44,2.51E-01
3133.95,2.51E-01
3134.46,2.51E-01
3134.97,2.51E-01
3135.48,2.51E-01
3135.99,2.51E-01
3136.5,2.51E-01
3137.01,2.51E-01
3137.52,2.51E-01
3138.03,2.50E-01
3138.54,2.50E-01
3139.05,2.50E-01
3139.56,2.50E-01
3140.07,2.50E-01
3140.58,2.50E-01
3141.09,2.50E-01
3141.6,2.50E-01
3142.11,2.50E-01
3142.62,2.50E-01
3143.13,2.50E-01
3143.64,2.50E-01
3144.15,2.50E-01
3144.66,2.50E-01
3145.17,2.50E-01
3145.68,2.50E-01
3146.19,2.50E-01
3146.7,2.50E-01
3147.21,2.50E-01
3147.72,2.50E-01
3148.23,2.50E-01
3148.74,2.50E-01
3149.25,2.50E-01
3149.76,2.50E-01
3150.27,2.50E-01
3150.78,2.50E-01
3151.29,2.50E-01
3151.8,2.50E-01
3152.31,2.50E-01
3152.82,2.50E-01
3153.33,2.50E-01
3153.84,2.50E-01
3154.35,2.50E-01
3154.86,2.50E-01
3155.37,2.50E-01
3155.88,2.50E-01
3156.39,2.50E-01
3156.9,2.50E-01
3157.41,2.50E-01
3157.92,2.50E-01
3158.43,2.50E-01
3158.94,2.50E-01
3159.45,2.50E-01
3159.96,2.50E-01
3160.47,2.50E-01
3160.98,2.50E-01
3161.49,2.50E-01
3162,2.50E-01
3162.51,2.50E-01
3163.02,2.50E-01
3163.53,2.50E-01
3164.04,2.49E-01
3164.55,2.49E-01
3165.06,2.49E-01
3165.57,2.49E-01
3166.08,2.49E-01
3166.59,2.49E-01
3167.1,2.49E-01
3167.61,2.49E-01
3168.12,2.49E-01
3168.63,2.49E-01
3169.14,2.49E-01
3169.65,2.49E-01
3170.16,2.49E-01
3170.67,2.49E-01
3171.18,2.49E-01
3171.69,2.49E-01
3172.2,2.49E-01
3172.71,2.49E-01
3173.22,2.49E-01
3173.73,2.49E-01
3174.24,2.49E-01
3174.75,2.49E-01
3175.26,2.49E-01
3175.77,2.49E-01
3176.28,2.49E-01
3176.79,2.49E-01
3177.3,2.49E-01
3177.81,2.49E-01
3178.32,2.49E-01
3178.83,2.49E-01
3179.34,2.49E-01
3179.85,2.49E-01
3180.36,2.49E-01
3180.87,2.49E-01
3181.38,2.49E-01
3181.89,2.49E-01
3182.4,2.49E-01
3182.91,2.49E-01
3183.42,2.49E-01
3183.93,2.49E-01
3184.44,2.49E-01
3184.95,2.49E-01
3185.46,2.49E-01
3185.97,2.49E-01
3186.48,2.49E-01
3186.99,2.49E-01
3187.5,2.49E-01
3188.01,2.49E-01
3188.52,2.49E-01
3189.03,2.49E-01
3189.54,2.49E-01
3190.05,2.49E-01
3190.56,2.49E-01
3191.07,2.49E-01
3191.58,2.49E-01
3192.09,2.49E-01
3192.6,2.49E-01
3193.11,2.49E-01
3193.62,2.49E-01
3194.13,2.49E-01
3194.64,2.48E-01
3195.15,2.48E-01
3195.66,2.48E-01
3196.17,2.48E-01
3196.68,2.48E-01
3197.19,2.48E-01
3197.7,2.48E-01
3198.21,2.48E-01
3198.72,2.48E-01
3199.23,2.48E-01
3199.74,2.48E-01
3200.25,2.48E-01
3200.76,2.48E-01
3201.27,2.48E-01
3201.78,2.48E-01
3202.29,2.48E-01
3202.8,2.48E-01
3203.31,2.48E-01
3203.82,2.48E-01
3204.33,2.48E-01
3204.84,2.48E-01
3205.35,2.48E-01
3205.86,2.48E-01
3206.37,2.48E-01
3206.88,2.48E-01
3207.39,2.48E-01
3207.9,2.48E-01
3208.41,2.48E-01
3208.92,2.48E-01
3209.43,2.48E-01
3209.94,2.48E-01
3210.45,2.48E-01
3210.96,2.48E-01
3211.47,2.48E-01
3211.98,2.48E-01
3212.49,2.48E-01
3213,2.48E-01
3213.51,2.48E-01
3214.02,2.48E-01
3214.53,2.48E-01
3215.04,2.48E-01
3215.55,2.48E-01
3216.06,2.48E-01
3216.57,2.48E-01
3217.08,2.48E-01
3217.59,2.48E-01
3218.1,2.48E-01
3218.61,2.48E-01
3219.12,2.48E-01
3219.63,2.48E-01
3220.14,2.48E-01
3220.65,2.47E-01
3221.16,2.47E-01
3221.67,2.47E-01
3222.18,2.47E-01
3222.69,2.47E-01
3223.2,2.47E-01
3223.71,2.47E-01
3224.22,2.47E-01
3224.73,2.47E-01
3225.24,2.47E-01
3225.75,2.47E-01
3226.26,2.47E-01
3226.77,2.47E-01
3227.28,2.47E-01
3227.79,2.47E-01
3228.3,2.47E-01
3228.81,2.47E-01
3229.32,2.47E-01
3229.83,2.47E-01
3230.34,2.47E-01
3230.85,2.47E-01
3231.36,2.47E-01
3231.87,2.47E-01
3232.38,2.47E-01
3232.89,2.47E-01
3233.4,2.47E-01
3233.91,2.47E-01
3234.42,2.47E-01
3234.93,2.47E-01
3235.44,2.47E-01
3235.95,2.47E-01
3236.46,2.47E-01
3236.97,2.47E-01
3237.48,2.47E-01
3237.99,2.47E-01
3238.5,2.47E-01
3239.01,2.47E-01
3239.52,2.47E-01
3240.03,2.47E-01
3240.54,2.47E-01
3241.05,2.47E-01
3241.56,2.47E-01
3242.07,2.47E-01
3242.58,2.47E-01
3243.09,2.47E-01
3243.6,2.47E-01
3244.11,2.47E-01
3244.62,2.47E-01
3245.13,2.47E-01
3245.64,2.47E-01
3246.15,2.47E-01
3246.66,2.46E-01
3247.17,2.46E-01
3247.68,2.46E-01
3248.19,2.46E-01
3248.7,2.46E-01
3249.21,2.46E-01
3249.72,2.46E-01
3250.23,2.46E-01
3250.74,2.46E-01
3251.25,2.46E-01
3251.76,2.46E-01
3252.27,2.46E-01
3252.78,2.46E-01
3253.29,2.46E-01
3253.8,2.46E-01
3254.31,2.46E-01
3254.82,2.46E-01
3255.33,2.46E-01
3255.84,2.46E-01
3256.35,2.46E-01
3256.86,2.46E-01
3257.37,2.46E-01
3257.88,2.46E-01
3258.39,2.46E-01
3258.9,2.46E-01
3259.41,2.46E-01
3259.92,2.46E-01
3260.43,2.46E-01
3260.94,2.46E-01
3261.45,2.46E-01
3261.96,2.46E-01
3262.47,2.46E-01
3262.98,2.46E-01
3263.49,2.46E-01
3264,2.46E-01
3264.51,2.46E-01
3265.02,2.46E-01
3265.53,2.46E-01
3266.04,2.46E-01
3266.55,2.46E-01
3267.06,2.46E-01
3267.57,2.46E-01
3268.08,2.46E-01
3268.59,2.46E-01
3269.1,2.46E-01
3269.61,2.46E-01
3270.12,2.46E-01
3270.63,2.46E-01
3271.14,2.46E-01
3271.65,2.46E-01
3272.16,2.46E-01
3272.67,2.46E-01
3273.18,2.46E-01
3273.69,2.46E-01
3274.2,2.46E-01
3274.71,2.46E-01
3275.22,2.45E-01
3275.73,2.45E-01
3276.24,2.45E-01
3276.75,2.45E-01
3277.26,2.45E-01
3277.77,2.45E-01
3278.28,2.45E-01
3278.79,2.45E-01
3279.3,2.45E-01
3279.81,2.45E-01
3280.32,2.45E-01
3280.83,2.45E-01
3281.34,2.45E-01
3281.85,2.45E-01
3282.36,2.45E-01
3282.87,2.45E-01
3283.38,2.45E-01
3283.89,2.45E-01
3284.4,2.45E-01
3284.91,2.45E-01
3285.42,2.45E-01
3285.93,2.45E-01
3286.44,2.45E-01
3286.95,2.45E-01
3287.46,2.45E-01
3287.97,2.45E-01
3288.48,2.45E-01
3288.99,2.45E-01
3289.5,2.45E-01
3290.01,2.45E-01
3290.52,2.45E-01
3291.03,2.45E-01
3291.54,2.45E-01
3292.05,2.45E-01
3292.56,2.45E-01
3293.07,2.45E-01
3293.58,2.45E-01
3294.09,2.45E-01
3294.6,2.45E-01
3295.11,2.45E-01
3295.62,2.45E-01
3296.13,2.45E-01
3296.64,2.45E-01
3297.15,2.45E-01
3297.66,2.45E-01
3298.17,2.45E-01
3298.68,2.45E-01
3299.19,2.45E-01
3299.7,2.45E-01
3300.21,2.45E-01
3300.72,2.45E-01
3301.23,2.45E-01
3301.74,2.45E-01
3302.25,2.45E-01
3302.76,2.45E-01
3303.27,2.45E-01
3303.78,2.45E-01
3304.29,2.45E-01
3304.8,2.45E-01
3305.31,2.45E-01
3305.82,2.45E-01
3306.33,2.44E-01
3306.84,2.44E-01
3307.35,2.44E-01
3307.86,2.44E-01
3308.37,2.44E-01
3308.88,2.44E-01
3309.39,2.44E-01
3309.9,2.44E-01
3310.41,2.44E-01
3310.92,2.44E-01
3311.43,2.44E-01
3311.94,2.44E-01
3312.45,2.44E-01
3312.96,2.44E-01
3313.47,2.44E-01
3313.98,2.44E-01
3314.49,2.44E-01
3315,2.44E-01
3315.51,2.44E-01
3316.02,2.44E-01
3316.53,2.44E-01
3317.04,2.44E-01
3317.55,2.44E-01
3318.06,2.44E-01
3318.57,2.44E-01
3319.08,2.44E-01
3319.59,2.44E-01
3320.1,2.44E-01
3320.61,2.44E-01
3321.12,2.44E-01
3321.63,2.44E-01
3322.14,2.44E-01
3322.65,2.44E-01
3323.16,2.44E-01
3323.67,2.44E-01
3324.18,2.44E-01
3324.69,2.44E-01
3325.2,2.44E-01
3325.71,2.44E-01
3326.22,2.44E-01
3326.73,2.44E-01
3327.24,2.44E-01
3327.75,2.44E-01
3328.26,2.44E-01
3328.77,2.44E-01
3329.28,2.44E-01
3329.79,2.44E-01
3330.3,2.44E-01
3330.81,2.44E-01
3331.32,2.44E-01
3331.83,2.44E-01
3332.34,2.44E-01
3332.85,2.44E-01
3333.36,2.44E-01
3333.87,2.43E-01
3334.38,2.43E-01
3334.89,2.43E-01
3335.4,2.43E-01
3335.91,2.43E-01
3336.42,2.43E-01
3336.93,2.43E-01
3337.44,2.43E-01
3337.95,2.43E-01
3338.46,2.43E-01
3338.97,2.43E-01
3339.48,2.43E-01
3339.99,2.43E-01
3340.5,2.43E-01
3341.01,2.43E-01
3341.52,2.43E-01
3342.03,2.43E-01
3342.54,2.43E-01
3343.05,2.43E-01
3343.56,2.43E-01
3344.07,2.43E-01
3344.58,2.43E-01
3345.09,2.43E-01
3345.6,2.43E-01
3346.11,2.43E-01
3346.62,2.43E-01
3347.13,2.43E-01
3347.64,2.43E-01
3348.15,2.43E-01
3348.66,2.43E-01
3349.17,2.43E-01
3349.68,2.43E-01
3350.19,2.43E-01
3350.7,2.43E-01
3351.21,2.43E-01
3351.72,2.43E-01
3352.23,2.43E-01
3352.74,2.43E-01
3353.25,2.43E-01
3353.76,2.43E-01
3354.27,2.43E-01
3354.78,2.43E-01
3355.29,2.43E-01
3355.8,2.43E-01
3356.31,2.43E-01
3356.82,2.43E-01
3357.33,2.43E-01
3357.84,2.43E-01
3358.35,2.43E-01
3358.86,2.43E-01
3359.37,2.43E-01
3359.88,2.43E-01
3360.39,2.43E-01
3360.9,2.43E-01
3361.41,2.43E-01
3361.92,2.43E-01
3362.43,2.43E-01
3362.94,2.43E-01
3363.45,2.43E-01
3363.96,2.43E-01
3364.47,2.43E-01
3364.98,2.43E-01
3365.49,2.43E-01
3366,2.43E-01
3366.51,2.43E-01
3367.02,2.43E-01
3367.53,2.43E-01
3368.04,2.43E-01
3368.55,2.43E-01
3369.06,2.42E-01
3369.57,2.42E-01
3370.08,2.42E-01
3370.59,2.42E-01
3371.1,2.42E-01
3371.61,2.42E-01
3372.12,2.42E-01
3372.63,2.42E-01
3373.14,2.42E-01
3373.65,2.42E-01
3374.16,2.42E-01
3374.67,2.42E-01
3375.18,2.42E-01
3375.69,2.42E-01
3376.2,2.42E-01
3376.71,2.42E-01
3377.22,2.42E-01
3377.73,2.42E-01
3378.24,2.42E-01
3378.75,2.42E-01
3379.26,2.42E-01
3379.77,2.42E-01
3380.28,2.42E-01
3380.79,2.42E-01
3381.3,2.42E-01
3381.81,2.42E-01
3382.32,2.42E-01
3382.83,2.42E-01
3383.34,2.42E-01
3383.85,2.42E-01
3384.36,2.42E-01
3384.87,2.42E-01
3385.38,2.42E-01
3385.89,2.42E-01
3386.4,2.42E-01
3386.91,2.42E-01
3387.42,2.42E-01
3387.93,2.42E-01
3388.44,2.42E-01
3388.95,2.42E-01
3389.46,2.42E-01
3389.97,2.42E-01
3390.48,2.42E-01
3390.99,2.42E-01
3391.5,2.42E-01
3392.01,2.42E-01
3392.52,2.42E-01
3393.03,2.42E-01
3393.54,2.42E-01
3394.05,2.42E-01
3394.56,2.42E-01
3395.07,2.42E-01
3395.58,2.42E-01
3396.09,2.42E-01
3396.6,2.42E-01
3397.11,2.42E-01
3397.62,2.42E-01
3398.13,2.42E-01
3398.64,2.41E-01
3399.15,2.41E-01
3399.66,2.41E-01
3400.17,2.41E-01
3400.68,2.41E-01
3401.19,2.41E-01
3401.7,2.41E-01
3402.21,2.41E-01
3402.72,2.41E-01
3403.23,2.41E-01
3403.74,2.41E-01
3404.25,2.41E-01
3404.76,2.41E-01
3405.27,2.41E-01
3405.78,2.41E-01
3406.29,2.41E-01
3406.8,2.41E-01
3407.31,2.41E-01
3407.82,2.41E-01
3408.33,2.41E-01
3408.84,2.41E-01
3409.35,2.41E-01
3409.86,2.41E-01
3410.37,2.41E-01
3410.88,2.41E-01
3411.39,2.41E-01
3411.9,2.41E-01
3412.41,2.41E-01
3412.92,2.41E-01
3413.43,2.41E-01
3413.94,2.41E-01
3414.45,2.41E-01
3414.96,2.41E-01
3415.47,2.41E-01
3415.98,2.41E-01
3416.49,2.41E-01
3417,2.41E-01
3417.51,2.41E-01
3418.02,2.41E-01
3418.53,2.41E-01
3419.04,2.41E-01
3419.55,2.41E-01
3420.06,2.41E-01
3420.57,2.41E-01
3421.08,2.41E-01
3421.59,2.41E-01
3422.1,2.41E-01
3422.61,2.41E-01
3423.12,2.41E-01
3423.63,2.41E-01
3424.14,2.41E-01
3424.65,2.41E-01
3425.16,2.41E-01
3425.67,2.41E-01
3426.18,2.41E-01
3426.69,2.41E-01
3427.2,2.41E-01
3427.71,2.41E-01
3428.22,2.40E-01
3428.73,2.40E-01
3429.24,2.40E-01
3429.75,2.40E-01
3430.26,2.40E-01
3430.77,2.40E-01
3431.28,2.40E-01
3431.79,2.40E-01
3432.3,2.40E-01
3432.81,2.40E-01
3433.32,2.40E-01
3433.83,2.40E-01
3434.34,2.40E-01
3434.85,2.40E-01
3435.36,2.40E-01
3435.87,2.40E-01
3436.38,2.40E-01
3436.89,2.40E-01
3437.4,2.40E-01
3437.91,2.40E-01
3438.42,2.40E-01
3438.93,2.40E-01
3439.44,2.40E-01
3439.95,2.40E-01
3440.46,2.40E-01
3440.97,2.40E-01
3441.48,2.40E-01
3441.99,2.40E-01
3442.5,2.40E-01
3443.01,2.40E-01
3443.52,2.40E-01
3444.03,2.40E-01
3444.54,2.40E-01
3445.05,2.40E-01
3445.56,2.40E-01
3446.07,2.40E-01
3446.58,2.40E-01
3447.09,2.40E-01
3447.6,2.40E-01
3448.11,2.40E-01
3448.62,2.40E-01
3449.13,2.40E-01
3449.64,2.40E-01
3450.15,2.40E-01
3450.66,2.40E-01
3451.17,2.40E-01
3451.68,2.40E-01
3452.19,2.40E-01
3452.7,2.40E-01
3453.21,2.40E-01
3453.72,2.40E-01
3454.23,2.40E-01
3454.74,2.40E-01
3455.25,2.40E-01
3455.76,2.40E-01
3456.27,2.40E-01
3456.78,2.40E-01
3457.29,2.40E-01
3457.8,2.39E-01
3458.31,2.39E-01
3458.82,2.39E-01
3459.33,2.39E-01
3459.84,2.39E-01
3460.35,2.39E-01
3460.86,2.39E-01
3461.37,2.39E-01
3461.88,2.39E-01
3462.39,2.39E-01
3462.9,2.39E-01
3463.41,2.39E-01
3463.92,2.39E-01
3464.43,2.39E-01
3464.94,2.39E-01
3465.45,2.39E-01
3465.96,2.39E-01
3466.47,2.39E-01
3466.98,2.39E-01
3467.49,2.39E-01
3468,2.39E-01
3468.51,2.39E-01
3469.02,2.39E-01
3469.53,2.39E-01
3470.04,2.39E-01
3470.55,2.39E-01
3471.06,2.39E-01
3471.57,2.39E-01
3472.08,2.39E-01
3472.59,2.39E-01
3473.1,2.39E-01
3473.61,2.39E-01
3474.12,2.39E-01
3474.63,2.39E-01
3475.14,2.39E-01
3475.65,2.39E-01
3476.16,2.39E-01
3476.67,2.39E-01
3477.18,2.39E-01
3477.69,2.39E-01
3478.2,2.39E-01
3478.71,2.39E-01
3479.22,2.39E-01
3479.73,2.39E-01
3480.24,2.39E-01
3480.75,2.39E-01
3481.26,2.39E-01
3481.77,2.39E-01
3482.28,2.39E-01
3482.79,2.39E-01
3483.3,2.39E-01
3483.81,2.39E-01
3484.32,2.39E-01
3484.83,2.39E-01
3485.34,2.39E-01
3485.85,2.39E-01
3486.36,2.39E-01
3486.87,2.39E-01
3487.38,2.39E-01
3487.89,2.38E-01
3488.4,2.38E-01
3488.91,2.38E-01
3489.42,2.38E-01
3489.93,2.38E-01
3490.44,2.38E-01
3490.95,2.38E-01
3491.46,2.38E-01
3491.97,2.38E-01
3492.48,2.38E-01
3492.99,2.38E-01
3493.5,2.38E-01
3494.01,2.38E-01
3494.52,2.38E-01
3495.03,2.38E-01
3495.54,2.38E-01
3496.05,2.38E-01
3496.56,2.38E-01
3497.07,2.38E-01
3497.58,2.38E-01
3498.09,2.38E-01
3498.6,2.38E-01
3499.11,2.38E-01
3499.62,2.38E-01
3500.13,2.38E-01
3500.64,2.38E-01
3501.15,2.38E-01
3501.66,2.38E-01
3502.17,2.38E-01
3502.68,2.38E-01
3503.19,2.38E-01
3503.7,2.38E-01
3504.21,2.38E-01
3504.72,2.38E-01
3505.23,2.38E-01
3505.74,2.38E-01
3506.25,2.38E-01
3506.76,2.38E-01
3507.27,2.38E-01
3507.78,2.38E-01
3508.29,2.38E-01
3508.8,2.38E-01
3509.31,2.38E-01
3509.82,2.38E-01
3510.33,2.38E-01
3510.84,2.38E-01
3511.35,2.38E-01
3511.86,2.38E-01
3512.37,2.38E-01
3512.88,2.38E-01
3513.39,2.38E-01
3513.9,2.38E-01
3514.41,2.38E-01
3514.92,2.38E-01
3515.43,2.38E-01
3515.94,2.38E-01
3516.45,2.38E-01
3516.96,2.38E-01
3517.47,2.38E-01
3517.98,2.38E-01
3518.49,2.37E-01
3519,2.37E-01
3519.51,2.37E-01
3520.02,2.37E-01
3520.53,2.37E-01
3521.04,2.37E-01
3521.55,2.37E-01
3522.06,2.37E-01
3522.57,2.37E-01
3523.08,2.37E-01
3523.59,2.37E-01
3524.1,2.37E-01
3524.61,2.37E-01
3525.12,2.37E-01
3525.63,2.37E-01
3526.14,2.37E-01
3526.65,2.37E-01
3527.16,2.37E-01
3527.67,2.37E-01
3528.18,2.37E-01
3528.69,2.37E-01
3529.2,2.37E-01
3529.71,2.37E-01
3530.22,2.37E-01
3530.73,2.37E-01
3531.24,2.37E-01
3531.75,2.37E-01
3532.26,2.37E-01
3532.77,2.37E-01
3533.28,2.37E-01
3533.79,2.37E-01
3534.3,2.37E-01
3534.81,2.37E-01
3535.32,2.37E-01
3535.83,2.37E-01
3536.34,2.37E-01
3536.85,2.37E-01
3537.36,2.37E-01
3537.87,2.37E-01
3538.38,2.37E-01
3538.89,2.37E-01
3539.4,2.37E-01
3539.91,2.37E-01
3540.42,2.37E-01
3540.93,2.37E-01
3541.44,2.37E-01
3541.95,2.37E-01
3542.46,2.37E-01
3542.97,2.37E-01
3543.48,2.37E-01
3543.99,2.37E-01
3544.5,2.37E-01
3545.01,2.37E-01
3545.52,2.37E-01
3546.03,2.37E-01
3546.54,2.37E-01
3547.05,2.37E-01
3547.56,2.37E-01
3548.07,2.37E-01
3548.58,2.36E-01
3549.09,2.36E-01
3549.6,2.36E-01
3550.11,2.36E-01
3550.62,2.36E-01
3551.13,2.36E-01
3551.64,2.36E-01
3552.15,2.36E-01
3552.66,2.36E-01
3553.17,2.36E-01
3553.68,2.36E-01
3554.19,2.36E-01
3554.7,2.36E-01
3555.21,2.36E-01
3555.72,2.36E-01
3556.23,2.36E-01
3556.74,2.36E-01
3557.25,2.36E-01
3557.76,2.36E-01
3558.27,2.36E-01
3558.78,2.36E-01
3559.29,2.36E-01
3559.8,2.36E-01
3560.31,2.36E-01
3560.82,2.36E-01
3561.33,2.36E-01
3561.84,2.36E-01
3562.35,2.36E-01
3562.86,2.36E-01
3563.37,2.36E-01
3563.88,2.36E-01
3564.39,2.36E-01
3564.9,2.36E-01
3565.41,2.36E-01
3565.92,2.36E-01
3566.43,2.36E-01
3566.94,2.36E-01
3567.45,2.36E-01
3567.96,2.36E-01
3568.47,2.36E-01
3568.98,2.36E-01
3569.49,2.36E-01
3570,2.36E-01
3570.51,2.36E-01
3571.02,2.36E-01
3571.53,2.36E-01
3572.04,2.36E-01
3572.55,2.36E-01
3573.06,2.36E-01
3573.57,2.36E-01
3574.08,2.36E-01
3574.59,2.36E-01
3575.1,2.36E-01
3575.61,2.36E-01
3576.12,2.36E-01
3576.63,2.36E-01
3577.14,2.36E-01
3577.65,2.36E-01
3578.16,2.36E-01
3578.67,2.36E-01
3579.18,2.35E-01
3579.69,2.35E-01
3580.2,2.35E-01
